date,usd_twd,usd_cny,usd_php
1998/01/07,,8.2799,
1998/01/08,,8.28,
1998/01/09,,8.2797,
1998/01/12,,8.2796,
1998/01/13,,8.2794,
1998/01/14,,8.279,
1998/01/15,,8.2789,
1998/01/16,,8.2786,
1998/01/19,,8.2789,
1998/01/20,,8.279,
1998/01/21,,8.2786,
1998/01/22,,8.2786,
1998/01/23,,8.2784,
1998/01/24,,8.2782,
1998/01/25,,8.2783,
1998/01/26,,8.2782,
1998/01/27,,8.2789,
1998/02/04,,8.2785,
1998/02/05,,8.2789,
1998/02/06,,8.2786,
1998/02/09,,8.2785,
1998/02/10,,8.2785,
1998/02/11,,8.2789,
1998/02/12,,8.2792,
1998/02/13,,8.2795,
1998/02/16,,8.2796,
1998/02/17,,8.2798,
1998/02/18,,8.2798,
1998/02/19,,8.2796,
1998/02/20,,8.2795,
1998/02/23,,8.2792,
1998/02/24,,8.2791,
1998/02/25,,8.2791,
1998/02/26,,8.279,
1998/02/27,,8.279,
1998/03/02,,8.2789,
1998/03/03,,8.2789,
1998/03/04,,8.279,
1998/03/05,,8.2791,
1998/03/06,,8.279,
1998/03/09,,8.2788,
1998/03/10,,8.2789,
1998/03/11,,8.2791,
1998/03/12,,8.2795,
1998/03/13,,8.2795,
1998/03/16,,8.2794,
1998/03/17,,8.2792,
1998/03/18,,8.2791,
1998/03/19,,8.279,
1998/03/20,,8.2792,
1998/03/23,,8.2791,
1998/03/24,,8.2795,
1998/03/25,,8.2797,
1998/03/26,,8.2797,
1998/03/27,,8.2792,
1998/03/30,,8.2792,
1998/03/31,,8.2791,
1998/04/01,,8.2793,
1998/04/02,,8.2793,
1998/04/03,,8.2795,
1998/04/06,,8.2797,
1998/04/07,,8.2796,
1998/04/08,,8.2798,
1998/04/09,,8.2795,
1998/04/10,,8.2795,
1998/04/13,,8.2793,
1998/04/14,,8.2793,
1998/04/15,,8.2791,
1998/04/16,,8.2794,
1998/04/17,,8.2797,
1998/04/20,,8.2794,
1998/04/21,,8.2794,
1998/04/22,,8.2793,
1998/04/23,,8.2789,
1998/04/24,,8.2789,
1998/04/27,,8.2786,
1998/04/28,,8.2787,
1998/04/29,,8.2782,
1998/04/30,,8.2781,
1998/05/04,,8.2779,
1998/05/05,,8.2785,
1998/05/06,,8.2781,
1998/05/07,,8.2783,
1998/05/08,,8.2786,
1998/05/11,,8.2788,
1998/05/12,,8.2782,
1998/05/13,,8.2786,
1998/05/14,,8.2789,
1998/05/15,,8.2789,
1998/05/18,,8.279,
1998/05/19,,8.2793,
1998/05/20,,8.2796,
1998/05/21,,8.2797,
1998/05/22,,8.2795,
1998/05/25,,8.2796,
1998/05/26,,8.2794,
1998/05/27,,8.2796,
1998/05/28,,8.2797,
1998/05/29,,8.2795,
1998/06/01,,8.2793,
1998/06/02,,8.2795,
1998/06/03,,8.2798,
1998/06/04,,8.2799,
1998/06/05,,8.2795,
1998/06/08,,8.2794,
1998/06/09,,8.2798,
1998/06/10,,8.2799,
1998/06/11,,8.2797,
1998/06/12,,8.2798,
1998/06/15,,8.2799,
1998/06/16,,8.2799,
1998/06/17,,8.2799,
1998/06/18,,8.2799,
1998/06/19,,8.2798,
1998/06/22,,8.2796,
1998/06/23,,8.2796,
1998/06/24,,8.2798,
1998/06/25,,8.2798,
1998/06/26,,8.2799,
1998/06/29,,8.2797,
1998/06/30,,8.2798,
1998/07/01,,8.2797,
1998/07/02,,8.2799,
1998/07/03,,8.2799,
1998/07/06,,8.2798,
1998/07/07,,8.2798,
1998/07/08,,8.2796,
1998/07/09,,8.2799,
1998/07/10,,8.2797,
1998/07/13,,8.2797,
1998/07/14,,8.2796,
1998/07/15,,8.2796,
1998/07/16,,8.2798,
1998/07/17,,8.2798,
1998/07/20,,8.2797,
1998/07/21,,8.2798,
1998/07/22,,8.2798,
1998/07/23,,8.2797,
1998/07/24,,8.2796,
1998/07/27,,8.2796,
1998/07/28,,8.2799,
1998/07/29,,8.2799,
1998/07/30,,8.2799,
1998/07/31,,8.2799,
1998/08/03,,8.2799,
1998/08/04,,8.2799,
1998/08/05,,8.28,
1998/08/06,,8.2799,
1998/08/07,,8.2798,
1998/08/10,,8.2801,
1998/08/11,,8.2799,
1998/08/12,,8.2799,
1998/08/13,,8.2798,
1998/08/14,,8.2799,
1998/08/17,,8.2799,
1998/08/18,,8.2799,
1998/08/19,,8.2799,
1998/08/20,,8.2799,
1998/08/21,,8.2799,
1998/08/24,,8.28,
1998/08/25,,8.2799,
1998/08/26,,8.28,
1998/08/27,,8.2799,
1998/08/28,,8.28,
1998/08/31,,8.28,
1998/09/01,,8.2799,
1998/09/02,,8.28,
1998/09/03,,8.28,
1998/09/04,,8.2796,
1998/09/07,,8.2799,
1998/09/08,,8.28,
1998/09/09,,8.2798,
1998/09/10,,8.2798,
1998/09/11,,8.279,
1998/09/14,,8.2788,
1998/09/15,,8.2785,
1998/09/16,,8.2784,
1998/09/17,,8.2783,
1998/09/18,,8.2782,
1998/09/21,,8.2785,
1998/09/22,,8.2786,
1998/09/23,,8.2785,
1998/09/24,,8.2783,
1998/09/25,,8.2782,
1998/09/28,,8.2783,
1998/09/29,,8.2782,
1998/09/30,,8.278,
1998/10/05,,8.278,
1998/10/06,,8.278,
1998/10/07,,8.2779,
1998/10/08,,8.2778,
1998/10/09,,8.2777,
1998/10/12,,8.2777,
1998/10/13,,8.2775,
1998/10/14,,8.2776,
1998/10/15,,8.2777,
1998/10/16,,8.2778,
1998/10/19,,8.2776,
1998/10/20,,8.2778,
1998/10/21,,8.2779,
1998/10/22,,8.2778,
1998/10/23,,8.2782,
1998/10/26,,8.2778,
1998/10/27,,8.2777,
1998/10/28,,8.2776,
1998/10/29,,8.2778,
1998/10/30,,8.2776,
1998/11/02,,8.2778,
1998/11/03,,8.2777,
1998/11/04,,8.278,
1998/11/05,,8.2778,
1998/11/06,,8.2777,
1998/11/09,,8.2779,
1998/11/10,,8.2777,
1998/11/11,,8.2776,
1998/11/12,,8.2777,
1998/11/13,,8.2775,
1998/11/16,,8.278,
1998/11/17,,8.2778,
1998/11/18,,8.2778,
1998/11/19,,8.2779,
1998/11/20,,8.2779,
1998/11/23,,8.2777,
1998/11/24,,8.2777,
1998/11/25,,8.2778,
1998/11/26,,8.2777,
1998/11/27,,8.2778,
1998/11/30,,8.2782,
1998/12/01,,8.2782,
1998/12/02,,8.2782,
1998/12/03,,8.278,
1998/12/04,,8.2779,
1998/12/07,,8.2777,
1998/12/08,,8.2775,
1998/12/09,,8.2775,
1998/12/10,,8.2775,
1998/12/11,,8.2774,
1998/12/14,,8.2774,
1998/12/15,,8.2777,
1998/12/16,,8.2778,
1998/12/17,,8.2778,
1998/12/18,,8.2777,
1998/12/21,,8.2776,
1998/12/22,,8.2779,
1998/12/23,,8.2782,
1998/12/24,,8.2781,
1998/12/25,,8.2785,
1998/12/28,,8.2785,
1998/12/29,,8.2782,
1998/12/30,,8.2786,
1998/12/31,,8.2787,
1999/01/04,,8.2789,
1999/01/05,,8.2793,
1999/01/06,,8.2795,
1999/01/07,,8.2795,
1999/01/08,,8.2798,
1999/01/11,,8.2796,
1999/01/12,,8.2797,
1999/01/13,,8.2795,
1999/01/14,,8.2794,
1999/01/15,,8.279,
1999/01/18,,8.279,
1999/01/19,,8.2788,
1999/01/20,,8.2787,
1999/01/21,,8.2791,
1999/01/22,,8.2789,
1999/01/25,,8.2787,
1999/01/26,,8.2784,
1999/01/27,,8.278,
1999/01/28,,8.2778,
1999/01/29,,8.2778,
1999/02/01,,8.2778,
1999/02/02,,8.2775,
1999/02/03,,8.2779,
1999/02/04,,8.2776,
1999/02/05,,8.2774,
1999/02/08,,8.2775,
1999/02/09,,8.2775,
1999/02/10,,8.2774,
1999/02/11,,8.2776,
1999/02/12,,8.2778,
1999/02/13,,8.2784,
1999/02/14,,8.278,
1999/02/15,,8.2782,
1999/02/23,,8.2787,
1999/02/24,,8.2788,
1999/02/25,,8.2791,
1999/02/26,,8.2789,
1999/03/01,,8.279,
1999/03/02,,8.2792,
1999/03/03,,8.2789,
1999/03/04,,8.2786,
1999/03/05,,8.2783,
1999/03/08,,8.2784,
1999/03/09,,8.2786,
1999/03/10,,8.2791,
1999/03/11,,8.2788,
1999/03/12,,8.2789,
1999/03/15,,8.2789,
1999/03/16,,8.2789,
1999/03/17,,8.2789,
1999/03/18,,8.2788,
1999/03/19,,8.2788,
1999/03/22,,8.2793,
1999/03/23,,8.2792,
1999/03/24,,8.2795,
1999/03/25,,8.2796,
1999/03/26,,8.2798,
1999/03/29,,8.28,
1999/03/30,,8.2797,
1999/03/31,,8.28,
1999/04/01,,8.28,
1999/04/02,,8.2796,
1999/04/05,,8.2794,
1999/04/06,,8.2795,
1999/04/07,,8.2797,
1999/04/08,,8.2797,
1999/04/09,,8.2799,
1999/04/12,,8.2797,
1999/04/13,,8.2797,
1999/04/14,,8.2797,
1999/04/15,,8.2794,
1999/04/16,,8.2789,
1999/04/19,,8.2787,
1999/04/20,,8.2787,
1999/04/21,,8.2783,
1999/04/22,,8.2783,
1999/04/23,,8.2783,
1999/04/26,,8.2784,
1999/04/27,,8.2793,
1999/04/28,,8.2794,
1999/04/29,,8.2791,
1999/04/30,,8.2794,
1999/05/04,,8.279,
1999/05/05,,8.2789,
1999/05/06,,8.2789,
1999/05/07,,8.2786,
1999/05/10,,8.2783,
1999/05/11,,8.2787,
1999/05/12,,8.2782,
1999/05/13,,8.2783,
1999/05/14,,8.2778,
1999/05/17,,8.2784,
1999/05/18,,8.2785,
1999/05/19,,8.279,
1999/05/20,,8.2783,
1999/05/21,,8.278,
1999/05/24,,8.278,
1999/05/25,,8.2785,
1999/05/26,,8.2789,
1999/05/27,,8.279,
1999/05/28,,8.2788,
1999/05/31,,8.2786,
1999/06/01,,8.2784,
1999/06/02,,8.2781,
1999/06/03,,8.2787,
1999/06/04,,8.2784,
1999/06/07,,8.2781,
1999/06/08,,8.2781,
1999/06/09,,8.2779,
1999/06/10,,8.2778,
1999/06/11,,8.2777,
1999/06/14,,8.2777,
1999/06/15,,8.2776,
1999/06/16,,8.2781,
1999/06/17,,8.2776,
1999/06/18,,8.2775,
1999/06/21,,8.2774,
1999/06/22,,8.2778,
1999/06/23,,8.2781,
1999/06/24,,8.2784,
1999/06/25,,8.2779,
1999/06/28,,8.2775,
1999/06/29,,8.278,
1999/06/30,,8.2786,
1999/07/01,,8.2787,
1999/07/02,,8.2786,
1999/07/05,,8.2785,
1999/07/06,,8.2787,
1999/07/07,,8.2782,
1999/07/08,,8.2783,
1999/07/09,,8.2781,
1999/07/12,,8.2777,
1999/07/13,,8.2776,
1999/07/14,,8.2775,
1999/07/15,,8.2778,
1999/07/16,,8.2775,
1999/07/19,,8.2773,
1999/07/20,,8.2773,
1999/07/21,,8.2777,
1999/07/22,,8.2773,
1999/07/23,,8.2773,
1999/07/26,,8.2772,
1999/07/27,,8.277,
1999/07/28,,8.277,
1999/07/29,,8.277,
1999/07/30,,8.2773,
1999/08/02,,8.2774,
1999/08/03,,8.2772,
1999/08/04,,8.2773,
1999/08/05,,8.2774,
1999/08/06,,8.2774,
1999/08/09,,8.2773,
1999/08/10,,8.2774,
1999/08/11,,8.2772,
1999/08/12,,8.2771,
1999/08/13,,8.2771,
1999/08/16,,8.277,
1999/08/17,,8.2774,
1999/08/18,,8.277,
1999/08/19,,8.2772,
1999/08/20,,8.2774,
1999/08/23,,8.2774,
1999/08/24,,8.2772,
1999/08/25,,8.2775,
1999/08/26,,8.2773,
1999/08/27,,8.2773,
1999/08/30,,8.2773,
1999/08/31,,8.2771,
1999/09/01,,8.277,
1999/09/02,,8.2771,
1999/09/03,,8.2773,
1999/09/06,,8.2775,
1999/09/07,,8.2776,
1999/09/08,,8.2776,
1999/09/09,,8.2776,
1999/09/10,,8.2774,
1999/09/13,,8.2774,
1999/09/14,,8.2772,
1999/09/15,,8.2775,
1999/09/16,,8.2773,
1999/09/17,,8.2771,
1999/09/20,,8.2773,
1999/09/21,,8.2775,
1999/09/22,,8.2775,
1999/09/24,,8.2776,
1999/09/27,,8.2775,
1999/09/28,,8.2775,
1999/09/29,,8.2775,
1999/09/30,,8.2775,
1999/10/08,,8.2778,
1999/10/09,,8.278,
1999/10/10,,8.2777,
1999/10/11,,8.2774,
1999/10/12,,8.2772,
1999/10/13,,8.2773,
1999/10/14,,8.2777,
1999/10/15,,8.2774,
1999/10/18,,8.2775,
1999/10/19,,8.2774,
1999/10/20,,8.2773,
1999/10/21,,8.2774,
1999/10/22,,8.2772,
1999/10/25,,8.2773,
1999/10/26,,8.277,
1999/10/27,,8.2773,
1999/10/28,,8.2775,
1999/10/29,,8.2776,
1999/11/01,,8.2778,
1999/11/02,,8.2779,
1999/11/03,,8.2781,
1999/11/04,,8.2781,
1999/11/05,,8.278,
1999/11/08,,8.2779,
1999/11/09,,8.2779,
1999/11/10,,8.278,
1999/11/11,,8.2781,
1999/11/12,,8.2782,
1999/11/15,,8.278,
1999/11/16,,8.2781,
1999/11/17,,8.2781,
1999/11/18,,8.2781,
1999/11/19,,8.2784,
1999/11/22,,8.2785,
1999/11/23,,8.2785,
1999/11/24,,8.2784,
1999/11/25,,8.2785,
1999/11/26,,8.2785,
1999/11/29,,8.2785,
1999/11/30,,8.2789,
1999/12/01,,8.2789,
1999/12/02,,8.2789,
1999/12/03,,8.2788,
1999/12/06,,8.2787,
1999/12/07,,8.279,
1999/12/08,,8.279,
1999/12/09,,8.2795,
1999/12/10,,8.2795,
1999/12/13,,8.2795,
1999/12/14,,8.2795,
1999/12/15,,8.2794,
1999/12/16,,8.2794,
1999/12/17,,8.2794,
1999/12/21,,8.2794,
1999/12/22,,8.2796,
1999/12/23,,8.2796,
1999/12/24,,8.2795,
1999/12/27,,8.2794,
1999/12/28,,8.2796,
1999/12/29,,8.2797,
1999/12/30,,8.2793,
2000/01/03,31.395,8.2795,
2000/01/04,30.602,8.2798,
2000/01/05,30.800,8.2799,
2000/01/06,30.854,8.2798,
2000/01/07,30.860,8.2797,
2000/01/10,30.835,8.2794,
2000/01/11,30.821,8.2794,
2000/01/12,30.828,8.2795,
2000/01/13,30.838,8.2796,
2000/01/14,30.850,8.2798,
2000/01/17,30.835,8.2797,
2000/01/18,30.837,8.2793,
2000/01/19,30.838,8.2793,
2000/01/20,30.832,8.2797,
2000/01/21,30.821,8.2794,
2000/01/24,30.812,8.2795,
2000/01/25,30.813,8.2789,
2000/01/26,30.794,8.2786,
2000/01/27,30.780,8.2782,
2000/01/28,30.709,8.2783,
2000/01/31,30.699,8.2781,
2000/02/01,30.685,8.2777,
2000/02/02,30.784,8.2774,
2000/02/03,30.788,8.2773,
2000/02/04,,8.2781,
2000/02/08,30.734,,
2000/02/09,30.637,,
2000/02/10,30.620,,
2000/02/11,30.625,,
2000/02/12,,8.2788,
2000/02/13,,8.2784,
2000/02/14,30.720,8.2781,
2000/02/15,30.712,8.2779,
2000/02/16,30.702,8.2777,
2000/02/17,30.715,8.2777,
2000/02/18,30.715,8.2772,
2000/02/21,30.707,8.2772,
2000/02/22,30.791,8.2775,
2000/02/23,30.785,8.2773,
2000/02/24,30.785,8.278,
2000/02/25,30.764,8.278,
2000/02/28,,8.2786,
2000/02/29,30.754,8.2786,
2000/03/01,30.736,8.2786,
2000/03/02,30.712,8.2786,
2000/03/03,30.745,8.2787,
2000/03/06,30.764,8.2789,
2000/03/07,30.762,8.2785,
2000/03/08,30.766,8.2784,
2000/03/09,30.758,8.2786,
2000/03/10,30.736,8.2787,
2000/03/13,30.741,8.2785,
2000/03/14,30.738,8.2781,
2000/03/15,30.742,8.278,
2000/03/16,30.756,8.2778,
2000/03/17,30.766,8.2777,
2000/03/20,30.791,8.2785,
2000/03/21,30.738,8.2786,
2000/03/22,30.711,8.2783,
2000/03/23,30.674,8.2783,
2000/03/24,30.664,8.2787,
2000/03/27,30.627,8.2789,
2000/03/28,30.605,8.2792,
2000/03/29,30.531,8.2795,
2000/03/30,30.482,8.2789,
2000/03/31,30.490,8.2788,
2000/04/03,,8.2787,
2000/04/04,,8.2786,
2000/04/05,30.465,8.2791,
2000/04/06,30.469,8.2795,
2000/04/07,30.438,8.2795,
2000/04/10,30.302,8.2795,
2000/04/11,30.318,8.2798,
2000/04/12,30.309,8.2791,
2000/04/13,30.388,8.2796,
2000/04/14,30.460,8.2794,
2000/04/17,30.539,8.2794,
2000/04/18,30.535,8.2794,
2000/04/19,30.550,8.279,
2000/04/20,30.552,8.2793,
2000/04/21,30.530,8.2791,
2000/04/24,30.566,8.2785,
2000/04/25,30.572,8.2786,
2000/04/26,30.631,8.2791,
2000/04/27,30.612,8.2795,
2000/04/28,30.618,8.2798,
2000/04/29,,8.2799,
2000/04/30,,8.2795,
2000/05/02,30.669,,
2000/05/03,30.693,,
2000/05/04,30.689,,
2000/05/05,30.648,,
2000/05/08,30.681,8.2799,
2000/05/09,30.690,8.2798,
2000/05/10,30.697,8.279,
2000/05/11,30.752,8.2785,
2000/05/12,30.735,8.2782,
2000/05/15,30.767,8.2778,
2000/05/16,30.782,8.2777,
2000/05/17,30.686,8.2772,
2000/05/18,30.737,8.2768,
2000/05/19,30.713,8.2773,
2000/05/22,30.709,8.2768,
2000/05/23,30.749,8.277,
2000/05/24,30.824,8.2768,
2000/05/25,30.813,8.2769,
2000/05/26,30.808,8.2773,
2000/05/29,30.846,8.2771,
2000/05/30,30.884,8.2768,
2000/05/31,30.813,8.2772,
2000/06/01,30.831,8.2773,
2000/06/02,30.831,8.2771,
2000/06/05,30.792,8.2771,
2000/06/06,,8.277,
2000/06/07,30.791,8.2773,
2000/06/08,30.796,8.2773,
2000/06/09,30.786,8.2775,
2000/06/12,30.800,8.2772,
2000/06/13,30.801,8.2771,
2000/06/14,30.815,8.277,
2000/06/15,30.828,8.2768,
2000/06/16,30.845,8.2768,
2000/06/19,30.843,8.2768,
2000/06/20,30.833,8.2768,
2000/06/21,30.817,8.277,
2000/06/22,30.778,8.2772,
2000/06/23,30.767,8.2771,
2000/06/26,30.797,8.2769,
2000/06/27,30.790,8.2773,
2000/06/28,30.810,8.2774,
2000/06/29,30.808,8.2775,
2000/06/30,30.794,8.278,
2000/07/03,30.812,8.2782,
2000/07/04,30.822,8.2786,
2000/07/05,30.814,8.2789,
2000/07/06,30.839,8.2787,
2000/07/07,30.839,8.2791,
2000/07/10,30.842,8.2793,
2000/07/11,30.842,8.2795,
2000/07/12,30.862,8.2794,
2000/07/13,30.887,8.2795,
2000/07/14,30.875,8.2791,
2000/07/17,30.912,8.2796,
2000/07/18,30.960,8.2791,
2000/07/19,31.014,8.2796,
2000/07/20,31.086,8.2796,
2000/07/21,31.019,8.2796,
2000/07/24,31.046,8.2795,
2000/07/25,31.063,8.2798,
2000/07/26,31.061,8.2797,
2000/07/27,31.052,8.2796,
2000/07/28,31.048,8.2793,
2000/07/31,31.067,8.2794,
2000/08/01,31.097,8.2792,
2000/08/02,31.086,8.2788,
2000/08/03,31.076,8.2791,
2000/08/04,31.071,8.2796,
2000/08/07,31.092,8.2798,
2000/08/08,31.088,8.2799,
2000/08/09,31.088,8.2799,
2000/08/10,31.069,8.2798,
2000/08/11,31.085,8.2799,
2000/08/14,31.085,8.2796,
2000/08/15,31.096,8.2795,
2000/08/16,31.095,8.2788,
2000/08/17,31.089,8.2797,
2000/08/18,31.086,8.2799,
2000/08/21,31.069,8.2797,
2000/08/22,31.080,8.2799,
2000/08/23,,8.2799,
2000/08/24,31.069,8.2793,
2000/08/25,31.072,8.2799,
2000/08/28,31.072,8.2799,
2000/08/29,31.070,8.2799,
2000/08/30,31.067,8.2799,
2000/08/31,31.070,8.2788,
2000/09/01,31.083,8.2786,
2000/09/04,31.063,8.2787,
2000/09/05,31.075,8.2786,
2000/09/06,31.075,8.279,
2000/09/07,31.082,8.2794,
2000/09/08,31.089,8.279,
2000/09/11,31.095,8.2794,
2000/09/12,,8.2786,
2000/09/13,31.112,8.2787,
2000/09/14,31.125,8.2777,
2000/09/15,31.151,8.2773,
2000/09/18,31.255,8.2771,
2000/09/19,31.275,8.2772,
2000/09/20,31.274,8.2779,
2000/09/21,31.263,8.2775,
2000/09/22,31.295,8.2778,
2000/09/25,31.272,8.2787,
2000/09/26,31.288,8.2793,
2000/09/27,31.291,8.2791,
2000/09/28,31.318,8.2795,
2000/09/29,31.318,8.2799,
2000/09/30,31.316,8.2798,
2000/10/02,31.314,,
2000/10/03,31.313,,
2000/10/04,31.322,,
2000/10/05,31.320,,
2000/10/06,31.296,,
2000/10/08,,8.279,
2000/10/09,31.301,8.2796,
2000/10/10,,8.279,
2000/10/11,31.298,8.2789,
2000/10/12,31.300,8.2786,
2000/10/13,31.920,8.2786,
2000/10/16,31.990,8.2784,
2000/10/17,32.260,8.2781,
2000/10/18,32.383,8.2784,
2000/10/19,32.325,8.2781,
2000/10/20,32.143,8.278,
2000/10/23,32.076,8.2778,
2000/10/24,32.048,8.2784,
2000/10/25,32.072,8.2784,
2000/10/26,32.093,8.2782,
2000/10/27,32.267,8.2785,
2000/10/30,32.358,8.2788,
2000/10/31,32.357,8.278,
2000/11/01,32.363,8.2775,
2000/11/02,32.271,8.2773,
2000/11/03,32.197,8.277,
2000/11/06,32.159,8.2768,
2000/11/07,32.149,8.2771,
2000/11/08,32.119,8.2769,
2000/11/09,32.065,8.2772,
2000/11/10,32.062,8.2768,
2000/11/13,32.160,8.2772,
2000/11/14,32.168,8.2768,
2000/11/15,32.176,8.2773,
2000/11/16,32.196,8.2768,
2000/11/17,32.237,8.2773,
2000/11/20,32.442,8.2769,
2000/11/21,32.493,8.2779,
2000/11/22,32.870,8.2786,
2000/11/23,32.931,8.2782,
2000/11/24,32.875,8.278,
2000/11/27,32.878,8.2779,
2000/11/28,32.928,8.278,
2000/11/29,32.960,8.2777,
2000/11/30,33.046,8.2774,
2000/12/01,33.036,8.2777,
2000/12/04,33.071,8.2775,
2000/12/05,33.068,8.2771,
2000/12/06,33.065,8.277,
2000/12/07,33.038,8.277,
2000/12/08,33.020,8.277,
2000/12/11,33.035,8.2769,
2000/12/12,33.088,8.2773,
2000/12/13,33.081,8.2771,
2000/12/14,33.077,8.277,
2000/12/15,33.075,8.2768,
2000/12/18,33.076,8.2768,
2000/12/19,33.081,8.2774,
2000/12/20,33.129,8.2772,
2000/12/21,33.172,8.2769,
2000/12/22,33.180,8.2768,
2000/12/25,,8.2777,
2000/12/26,33.179,8.277,
2000/12/27,33.165,8.2769,
2000/12/28,33.159,8.277,
2000/12/29,33.079,8.2781,
2000/12/30,32.992,,
2001/01/02,32.943,8.2774,
2001/01/03,33.033,8.2779,
2001/01/04,32.948,8.2773,
2001/01/05,32.860,8.2781,
2001/01/08,32.789,8.2775,
2001/01/09,32.695,8.2778,
2001/01/10,32.673,8.2771,
2001/01/11,32.635,8.2769,
2001/01/12,32.699,8.2767,
2001/01/15,32.699,8.2768,
2001/01/16,32.686,8.2767,
2001/01/17,32.631,8.2766,
2001/01/18,32.616,8.2764,
2001/01/19,32.577,8.2764,
2001/01/20,32.564,8.2764,
2001/01/21,,8.2762,
2001/01/22,,8.2762,
2001/01/23,,8.2782,
2001/01/29,32.525,,
2001/01/30,32.435,,
2001/01/31,32.397,8.2786,
2001/02/01,32.365,8.2781,
2001/02/02,32.330,8.2772,
2001/02/05,32.309,8.2774,
2001/02/06,32.288,8.277,
2001/02/07,32.288,8.2766,
2001/02/08,32.285,8.2765,
2001/02/09,32.282,8.2763,
2001/02/12,32.318,8.2764,
2001/02/13,32.334,8.2774,
2001/02/14,32.387,8.2765,
2001/02/15,32.344,8.2764,
2001/02/16,32.299,8.2772,
2001/02/19,32.290,8.277,
2001/02/20,32.271,8.2766,
2001/02/21,32.287,8.2767,
2001/02/22,32.355,8.2772,
2001/02/23,32.351,8.2769,
2001/02/26,32.345,8.2774,
2001/02/27,32.343,8.2776,
2001/02/28,,8.2781,
2001/03/01,32.346,8.2783,
2001/03/02,32.359,8.2778,
2001/03/05,32.368,8.2782,
2001/03/06,32.362,8.2777,
2001/03/07,32.370,8.2778,
2001/03/08,32.381,8.2773,
2001/03/09,32.402,8.277,
2001/03/12,32.473,8.2774,
2001/03/13,32.508,8.2784,
2001/03/14,32.520,8.2783,
2001/03/15,32.555,8.2778,
2001/03/16,32.683,8.2776,
2001/03/19,32.778,8.2771,
2001/03/20,32.775,8.2772,
2001/03/21,32.771,8.2772,
2001/03/22,32.864,8.2771,
2001/03/23,32.771,8.2768,
2001/03/26,32.699,8.2773,
2001/03/27,32.679,8.2771,
2001/03/28,32.669,8.2773,
2001/03/29,32.757,8.2777,
2001/03/30,32.837,8.2779,
2001/04/02,32.938,8.2777,
2001/04/03,32.900,8.2776,
2001/04/04,32.979,8.2772,
2001/04/05,,8.2771,
2001/04/06,32.940,8.2768,
2001/04/09,32.936,8.2767,
2001/04/10,32.927,8.277,
2001/04/11,32.920,8.2769,
2001/04/12,32.909,8.2769,
2001/04/13,32.908,8.2772,
2001/04/16,32.931,8.2769,
2001/04/17,32.926,8.2769,
2001/04/18,32.920,8.2775,
2001/04/19,32.899,8.2768,
2001/04/20,32.890,8.2773,
2001/04/23,32.890,8.2775,
2001/04/24,32.885,8.277,
2001/04/25,32.908,8.2769,
2001/04/26,32.918,8.2767,
2001/04/27,32.928,8.2769,
2001/04/28,,8.2773,
2001/04/29,,8.2778,
2001/04/30,32.918,8.2773,
2001/05/02,32.900,,
2001/05/03,32.890,,
2001/05/04,32.884,,
2001/05/07,32.879,,
2001/05/08,32.875,8.2774,
2001/05/09,32.879,8.2785,
2001/05/10,32.884,8.2775,
2001/05/11,32.882,8.2771,
2001/05/14,32.882,8.2771,
2001/05/15,32.930,8.2771,
2001/05/16,32.957,8.2769,
2001/05/17,32.952,8.2769,
2001/05/18,32.948,8.2767,
2001/05/21,33.456,8.2768,
2001/05/22,33.456,8.2778,
2001/05/23,33.437,8.2774,
2001/05/24,33.458,8.2771,
2001/05/25,33.495,8.277,
2001/05/28,34.500,8.2771,
2001/05/29,34.072,8.2768,
2001/05/30,34.013,8.2768,
2001/05/31,33.965,8.2777,
2001/06/01,34.042,8.277,
2001/06/04,34.065,8.2777,
2001/06/05,34.043,8.277,
2001/06/06,34.065,8.2769,
2001/06/07,34.065,8.2772,
2001/06/08,34.053,8.2767,
2001/06/11,34.053,8.2767,
2001/06/12,34.065,8.2767,
2001/06/13,34.377,8.2771,
2001/06/14,34.395,8.2779,
2001/06/15,34.370,8.2773,
2001/06/18,34.379,8.277,
2001/06/19,34.403,8.277,
2001/06/20,34.400,8.2779,
2001/06/21,34.456,8.277,
2001/06/22,34.434,8.2769,
2001/06/25,,8.2767,
2001/06/26,34.413,8.2768,
2001/06/27,34.456,8.2768,
2001/06/28,34.465,8.2768,
2001/06/29,34.435,8.277,
2001/07/02,34.428,8.2767,
2001/07/03,34.394,8.277,
2001/07/04,34.426,8.2767,
2001/07/05,34.465,8.2769,
2001/07/06,34.473,8.2767,
2001/07/09,34.545,8.2768,
2001/07/10,34.656,8.2767,
2001/07/11,35.050,8.277,
2001/07/12,34.976,8.2769,
2001/07/13,34.975,8.2769,
2001/07/16,35.006,8.2767,
2001/07/17,35.047,8.2767,
2001/07/18,35.027,8.2769,
2001/07/19,35.015,8.277,
2001/07/20,34.961,8.2768,
2001/07/23,34.893,8.2768,
2001/07/24,34.878,8.277,
2001/07/25,34.850,8.2773,
2001/07/26,34.786,8.277,
2001/07/27,34.767,8.2771,
2001/07/30,,8.277,
2001/07/31,34.759,8.2767,
2001/08/01,34.730,8.277,
2001/08/02,34.699,8.2769,
2001/08/03,34.669,8.2768,
2001/08/06,34.650,8.2768,
2001/08/07,34.668,8.277,
2001/08/08,34.648,8.2772,
2001/08/09,34.662,8.2773,
2001/08/10,34.625,8.277,
